,city,osm_id,lat,lon,temperature,feels_like,humidity,rain_pop,rain_mmh,expected_weather,rank_temp,rank_rain_inv,rank_avg,hotel_name,hotel_score,hotel_reviews,hotel_lat,hotel_lon,hotel_url,hotel_description,hotel_rank,hotel_rank_inv
168,Marseille,76469,43.2961743,5.3699525,11.74,10.47,63.84,0.16,1.07,Clouds,11.0,3.0,7.0,Maison Juste,9.0,933.0,43.2923316,5.3820033,https://www.booking.com/hotel/fr/maison-juste.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ar6Mn6oGwAIB0gIkM2Y2MDE5MjYtNTVkYy00NTA1LTk4NWYtZWI5YTRhNTdhOTYx2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=bayesian_review_score&srpvid=51b3759fbc78005b&srepoch=1699202625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situated in Marseille, near Saint-Ferreol Street, Vieux Port Metro station and Castellane Metro Station, Maison Juste has a shared lounge. Free WiFi is availablethroughout the property.

Each unit is fitted with air conditioning, private bathroom and a kitchenette including a dishwasher, microwave and a fridge.

Guests at the aparthotel can enjoy a continental or a gluten-free breakfast.

Maison Juste offers a sun terrace.

Popular points of interest near the accommodation include La Timone Metro Station, Marseille Saint-Charles Train Station and Notre-Dame de la Garde Basilica. The nearest airport is Marseille Provence Airport, 23 km from Maison Juste.",35,6
169,Marseille,76469,43.2961743,5.3699525,11.74,10.47,63.84,0.16,1.07,Clouds,11.0,3.0,7.0,Alpinias Bed and Breakfast,9.0,187.0,43.27776,5.394032,https://www.booking.com/hotel/fr/alpinias-marseille.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AoyOn6oGwAIB0gIkOTkyNGIxOWItNTI0MC00OGQwLTg4NDYtYWY4ODZlMjg1Njc32AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=bayesian_review_score&srpvid=e79b76062dc7020e&srepoch=1699202831&from=searchresults#hotelTmpl,"Alpinias Bed and Breakfast has air-conditioned guest accommodation in Marseille, 2.8 km from Plage du Prado Sud, 3 km from Plage du Prado Nord and less than 1 km from Marseille Chanot Exhibition and Convention Centre. Complimentary WiFi is offeredthroughout the property.

There is also a kitchen in some of the units equipped with a dishwasher.

Popular points of interest near the bed and breakfast include Rond-Point du Prado Metro Station, Orange Velodrome Stadium and Castellane Metro Station. The nearest airport is Marseille Provence Airport, 25 km from Alpinias Bed and Breakfast.",35,6
170,Marseille,76469,43.2961743,5.3699525,11.74,10.47,63.84,0.16,1.07,Clouds,11.0,3.0,7.0,petite maison cosy avec exterieur,8.9,63.0,43.2878085,5.4552171,https://www.booking.com/hotel/fr/petite-maison-cosy-avec-exterieur-marseille.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AoyOn6oGwAIB0gIkOTkyNGIxOWItNTI0MC00OGQwLTg4NDYtYWY4ODZlMjg1Njc32AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=bayesian_review_score&srpvid=e79b76062dc7020e&srepoch=1699202830&from=searchresults#hotelTmpl,"Set in Marseille, 6 km from La Timone Metro Station and 6.2 km from Orange Velodrome Stadium, petite maison cosy avec exterieur offers free WiFi, a garden and air conditioning. The property has inner courtyard and quiet street views, and is 6.2 km from Marseille Chanot Exhibition and Convention Centre.

The apartment is fitted with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a terrace with garden views.

Rond-Point du Prado Metro Station is 6.4 km from the apartment, while Castellane Metro Station is 6.7 km from the property. The nearest airport is Marseille Provence Airport, 30 km from petite maison cosy avec exterieur.",38,4
171,Marseille,76469,43.2961743,5.3699525,11.74,10.47,63.84,0.16,1.07,Clouds,11.0,3.0,7.0,Les jardins du Paradis,8.8,91.0,43.27590832,5.38415511,https://www.booking.com/hotel/fr/les-jardins-du-paradis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AoyOn6oGwAIB0gIkOTkyNGIxOWItNTI0MC00OGQwLTg4NDYtYWY4ODZlMjg1Njc32AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=bayesian_review_score&srpvid=e79b76062dc7020e&srepoch=1699202830&from=searchresults#hotelTmpl,"Les jardins du Paradis is located in the Prado-Perier district of Marseille, 2 km from Plage du Prado Nord, 2.1 km from Petit Roucas Blanc Beach and 1.1 km from Rond-Point du Prado Metro Station. It has a garden, garden views and free WiFithroughout the property.

The apartment features 1 bedroom, a flat-screen TV with satellite channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment.

Popular points of interest near the apartment include Marseille Chanot Exhibition and Convention Centre, Orange Velodrome Stadium and Castellane Metro Station. The nearest airport is Marseille Provence Airport, 25 km from Les jardins du Paradis.",39,2
172,Marseille,76469,43.2961743,5.3699525,11.74,10.47,63.84,0.16,1.07,Clouds,11.0,3.0,7.0,Hotel C2,8.8,627.0,43.2897397,5.3731927,https://www.booking.com/hotel/fr/c2-marseille.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AoyOn6oGwAIB0gIkOTkyNGIxOWItNTI0MC00OGQwLTg4NDYtYWY4ODZlMjg1Njc32AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=bayesian_review_score&srpvid=e79b76062dc7020e&srepoch=1699202830&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Featuring a grand piano, HOTEL C2, located in the Pierre Puget courtyard in Marseille, is a 19th-century private mansion converted into a hotel. It features the original marble and parquet floors, columns, bas-relief sculptures, frescoes and bronze banisters, whilst offering a minimalist, contemporary twist. It opened in April 2014.

The light and airy guest rooms are spacious with designer furnishings and have a private bathroom.

A bar and meeting room. The hotel's specially-chartered boat leaves from the Vieux Port, and is available with the beach package. Each month the hotel also hosts art and photographic exhibitions and performances.",39,2
173,Marseille,76469,43.2961743,5.3699525,11.74,10.47,63.84,0.16,1.07,Clouds,11.0,3.0,7.0,PARADISE Earth & Sea,8.6,116.0,43.2933693,5.376677,https://www.booking.com/hotel/fr/paradise-eart-amp-sea.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ar6Mn6oGwAIB0gIkM2Y2MDE5MjYtNTVkYy00NTA1LTk4NWYtZWI5YTRhNTdhOTYx2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=bayesian_review_score&srpvid=51b3759fbc78005b&srepoch=1699202625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"PARADISE Earth & Sea provides accommodation within 400 metres of the centre of Marseille, with free WiFi, and a kitchenette with a microwave, a fridge and kitchenware.

All units feature air conditioning and a flat-screen TV. There is a fully equipped private bathroom with walk-in shower and a hair dryer.

Popular points of interest near the aparthotel include Vieux Port Metro station, Saint-Ferreol Street and Castellane Metro Station. The nearest airport is Marseille Provence Airport, 22 km from PARADISE Earth & Sea.",41,1
174,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,Le Clos Saluces,9.9,144.0,43.9501934,4.81058627,https://www.booking.com/hotel/fr/le-clos-saluces.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmIn6oGwAIB0gIkNzI1NjNhYTgtOTRlOS00YjhlLWFhOGItMmFkNGFjZjUwODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=bayesian_review_score&srpvid=2e7974a54f9c005b&srepoch=1699202123&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Offering a flowered furnished garden and a patio with a fountain, LE CLOS SALUCES is situated in Avignon in the Provence-Alpes-Côte d'Azur Region, 450 metres from the Papal Palace and 950 metres from Pont d'Avignon.

Every room is fitted with a flat-screen TV. Certain rooms have a seating area to relax in after a busy day. All rooms have a private bathroom. For your comfort, you will find slippers and free toiletries. LE CLOS SALUCES features free WiFi throughout the property.

Avignon City Hall is 500 metres from the property. Avignon-Provence Airport is 12 km away.",1,38
175,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,Bastide de Bellegarde,9.8,364.0,43.97504,4.822944,https://www.booking.com/hotel/fr/bastide-de-bellegarde-avignon.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmIn6oGwAIB0gIkNzI1NjNhYTgtOTRlOS00YjhlLWFhOGItMmFkNGFjZjUwODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=bayesian_review_score&srpvid=2e7974a54f9c005b&srepoch=1699202123&from=searchresults#hotelTmpl,"Boasting an outdoor pool, Bastide de Bellegarde in Avignon offers accommodation with free WiFi and free private parking for guests who drive.

The bed and breakfast offers a seating area with a flat-screen TV and a private bathroom with a hair dryer and walk-in shower.

Guests at Bastide de Bellegarde can enjoy a Full English/Irish breakfast.

At the accommodation guests are welcome to take advantage of a fitness room.

Guests at Bastide de Bellegarde can enjoy cycling and hiking nearby, or make the most of the sun terrace.

Papal Palace is 5.9 km from the bed and breakfast, while Avignon Central Station is 6.1 km from the property. The nearest airport is Avignon-Provence, 15 km from Bastide de Bellegarde, and the property offers a paid airport shuttle service.",2,37
176,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,La Divine Comédie-Suites Deluxe,9.7,130.0,43.9506374,4.8108318,https://www.booking.com/hotel/fr/la-divine-comedie.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmIn6oGwAIB0gIkNzI1NjNhYTgtOTRlOS00YjhlLWFhOGItMmFkNGFjZjUwODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=bayesian_review_score&srpvid=2e7974a54f9c005b&srepoch=1699202123&from=searchresults#hotelTmpl,"Located in Avignon in the Provence-Alpes-Côte d'Azur Region, 400 metres from Papal Palace, La Divine Comédie boasts a year-round outdoor pool and a garden. The bed and breakfast has a sun terrace and spa centre, and guests can enjoy a drink at the bar. Free WiFi is offered throughout the property and private parking is available on site.

Rooms include a flat-screen TV with satellite channels. You will find a coffee machine in the room. All rooms are fitted with a private bathroom. Extras include bathrobes, slippers and free toiletries.

You will find a shared lounge at the property.

You can engage in various activities, such as cycling and hiking. Pont d'Avignon is 500 metres from La Divine Comédie, while Avignon City Hall is 500 metres away. The nearest airport is Avignon-Provence Airport, 9 km from the property.",4,34
177,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,Les Jardins de Baracane,9.7,187.0,43.94460933,4.80928241,https://www.booking.com/hotel/fr/les-jardins-de-baracane.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmIn6oGwAIB0gIkNzI1NjNhYTgtOTRlOS00YjhlLWFhOGItMmFkNGFjZjUwODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&srpvid=2e7974a54f9c005b&srepoch=1699202123&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"A 17th century property offering an outdoor pool and garden, Les Jardins de Baracane is located in the historic centre of Avignon. Free WiFi access is available.

Each room here features air conditioning and garden views. The private bathroom features a bath or shower, a hairdryer and free toiletries.

The guest house is a 10-minute walk from Avignon Central Station, 900 metres from Papal Palace and 9 km from Avignon-Provence Airport.",4,34
178,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,face au Palais des Papes,9.7,76.0,43.95163995,4.80627016,https://www.booking.com/hotel/fr/face-au-palais-des-papes.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmIn6oGwAIB0gIkNzI1NjNhYTgtOTRlOS00YjhlLWFhOGItMmFkNGFjZjUwODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=bayesian_review_score&srpvid=2e7974a54f9c005b&srepoch=1699202123&from=searchresults#hotelTmpl,"Set in Avignon City Centre, within a few steps of Papal Palace, face au Palais des Papes offers accommodation with free WiFi. Guests staying at this apartment have access to a fully equipped kitchen.

The apartment consists of 2 separate bedrooms, 2 bathrooms and a living room. A flat-screen TV is provided.

Pont d'Avignon is 350 metres from the apartment, while Avignon City Hall is less than 1 km from the property. The nearest airport is Avignon-Provence Airport, 12 km from face au Palais des Papes.",4,34
179,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,Chez Flo,9.7,80.0,43.9420341,4.80861493,https://www.booking.com/hotel/fr/chez-flo-avignon.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmIn6oGwAIB0gIkNzI1NjNhYTgtOTRlOS00YjhlLWFhOGItMmFkNGFjZjUwODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=bayesian_review_score&srpvid=2e7974a54f9c005b&srepoch=1699202123&from=searchresults#hotelTmpl,"Set in Avignon, 400 metres from Avignon Central Station and 1.2 km from Papal Palace, Chez Flo offers air conditioning. It features mountain views and free WiFithroughout the property.

The 3-bedroom apartment is fitted with a living room with a flat-screen TV with streaming services, a fully equipped kitchen with dishwasher and oven, and 1 bathroom with bathrobes. Towels and bed linen are featured in the apartment.

Avignon TGV Train Station is 3.8 km from the apartment, while Parc des Expositions Avignon is 10 km away. The nearest airport is Avignon-Provence Airport, 10 km from Chez Flo.",4,34
180,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,N15 - Les Confidences - Chambres d'hôtes,9.6,192.0,43.95029956,4.81104354,https://www.booking.com/hotel/fr/n15.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmIn6oGwAIB0gIkNzI1NjNhYTgtOTRlOS00YjhlLWFhOGItMmFkNGFjZjUwODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=bayesian_review_score&srpvid=2e7974a54f9c005b&srepoch=1699202123&from=searchresults#hotelTmpl,"Featuring an outdoor pool, a garden and a terrace, N15 - Les Confidences - Chambres d'hôtes is located in Avignon city centre. The property is 300 metres from Papal Palace and 800 metres from Pont d’Avignon. Free WiFi access is available.

All rooms are equipped with a TV and air conditioning. The private bathroom has a bath or shower and comes with a hairdryer and bathrobes. Guests can enjoy a pool view and a garden view from the room.

Breakfast including fresh fruit, pastries and homemade jams is served every morning. Depending on the season, it can be served in the garden or on the veranda.

The bed and breakfast is 1.3 km from Avignon Central Train Station and 4.7 km from Avignon TGV Train Station.",8,30
181,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,Maison Boussingault,9.6,118.0,43.9459397,4.8034106,https://www.booking.com/hotel/fr/maison-boussingault-avignon.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmIn6oGwAIB0gIkNzI1NjNhYTgtOTRlOS00YjhlLWFhOGItMmFkNGFjZjUwODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&srpvid=2e7974a54f9c005b&srepoch=1699202123&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situated conveniently in the centre of Avignon, Maison Boussingault offers continental breakfast and free WiFi. The property is set 4.5 km from Avignon TGV Train Station, 10 km from Parc des Expositions Avignon and 38 km from Arles Amphitheatre. All rooms are equipped with a terrace with views of the inner courtyard.

The units come with air conditioning, a flat-screen TV with streaming services, a minibar, a kettle, a shower, a hair dryer and a desk. All guest rooms feature a private bathroom, free toiletries and bed linen.

Popular points of interest near the guest house include Avignon Central Station, Papal Palace and Pont d'Avignon. The nearest airport is Avignon-Provence Airport, 10 km from Maison Boussingault.",8,30
182,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,Les Anges Deluxe Avignon - Luxury Apartment Suite,9.6,56.0,43.9508789,4.8099562,https://www.booking.com/hotel/fr/les-anges-2.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsSSn6oGwAIB0gIkMDVlYWU0ZDYtOTczOS00ZDYyLWJjZjYtOGNiNmViYzMxNDZk2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=bayesian_review_score&srpvid=8e0a77235ffc0230&srepoch=1699203399&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Located in middle of Avignon, 300 metres from Palais des Papes and 500 metres from Pont d'Avignon, Les Anges 1 offers free WiFi and air conditioning. Housed in a building dating from 16th century, this apartment is 400 metres from the Avignon City Hall.

This 1-bedroom apartment includes 1 bathroom fitted with a shower and free toiletries. There is a seating area and a kitchen equipped with a dishwasher and free coffee. The TV has Netflix.

Guests have free access to a swimming pool located 15 minutes' walk away.

Ceccano Media Library is 500 metres from the apartment, while University of Avignon is 600 metres from the property. Avignon-Provence Airport is 9 km away.",8,30
183,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,Villa Pauline,9.6,129.0,43.9577999,4.8341807,https://www.booking.com/hotel/fr/villa-pauline-avignon.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmIn6oGwAIB0gIkNzI1NjNhYTgtOTRlOS00YjhlLWFhOGItMmFkNGFjZjUwODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=bayesian_review_score&srpvid=2e7974a54f9c005b&srepoch=1699202123&from=searchresults#hotelTmpl,"Boasting a seasonal outdoor pool, Villa Pauline in Avignon features accommodation with free WiFi and free private parking for guests who drive.

All units feature air conditioning and a flat-screen TV.

A continental breakfast is available each morning at the bed and breakfast.

Villa Pauline has a garden and sun terrace, which can be enjoyed by guests if the weather permits.

Avignon Central Station is 3.3 km from the accommodation, while Papal Palace is 3.6 km from the property. The nearest airport is Avignon-Provence Airport, 10 km from Villa Pauline.",8,30
184,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,"Duplex climatisé-Hauteur sous plafond 1,9m-Parking privé gratuit-Netflix-Arrivée autonome !! Duplex-Ceiling height 1,9m-Free private parking-Netflix-Self check in",9.5,53.0,43.9465116,4.8035118,https://www.booking.com/hotel/fr/duplex-climatise-au-centre-ville-d-avignon-avec-parking-prive-gratuit.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmIn6oGwAIB0gIkNzI1NjNhYTgtOTRlOS00YjhlLWFhOGItMmFkNGFjZjUwODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=bayesian_review_score&srpvid=2e7974a54f9c005b&srepoch=1699202123&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"In the centre of Avignon, located within a short distance of Avignon Central Station and Papal Palace, Duplex climatisé-Hauteur sous plafond 1,9m-Parking privé gratuit-Netflix-Arrivée autonome!! Duplex-Ceiling height 1,9m-Free private parking-Netflix-Self check in offers free WiFi, air conditioning and household amenities such as a dishwasher and coffee machine. This apartment provides free private parking and a lift.

The apartment is equipped with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with streaming services, a dining area, a fully equipped kitchen, and a balcony with city views.

At the apartment guests are welcome to take advantage of a hot tub.

Avignon TGV Train Station is 4.5 km from Duplex climatisé-Hauteur sous plafond 1,9m-Parking privé gratuit-Netflix-Arrivée autonome!! Duplex-Ceiling height 1,9m-Free private parking-Netflix-Self check in, while Parc des Expositions Avignon is 10 km away. The nearest airport is Avignon-Provence Airport, 10 km from the accommodation.",13,25
185,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,T2 centre ville avec extérieur,9.5,109.0,43.945666,4.810924,https://www.booking.com/hotel/fr/t2-centre-ville-avec-exterieur.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsSSn6oGwAIB0gIkMDVlYWU0ZDYtOTczOS00ZDYyLWJjZjYtOGNiNmViYzMxNDZk2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=bayesian_review_score&srpvid=8e0a77235ffc0230&srepoch=1699203399&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Right in the centre of Avignon, situated within a short distance of Avignon Central Station and Papal Palace, T2 centre ville avec extérieur offers free WiFi, air conditioning and household amenities such as an oven and coffee machine. With city views, this accommodation features a patio.

The apartment has 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a terrace with garden views.

Guests at the apartment can enjoy cycling nearby, or make the most of the garden.

Avignon TGV Train Station is 5.3 km from T2 centre ville avec extérieur, while Parc des Expositions Avignon is 10 km from the property. The nearest airport is Avignon-Provence Airport, 9 km from the accommodation.",13,25
186,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,La Maison de l'Olivier,9.5,142.0,43.9493359,4.8136924,https://www.booking.com/hotel/fr/la-maison-de-l-olivier-avignon.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsSSn6oGwAIB0gIkMDVlYWU0ZDYtOTczOS00ZDYyLWJjZjYtOGNiNmViYzMxNDZk2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=bayesian_review_score&srpvid=8e0a77235ffc0230&srepoch=1699203399&from=searchresults#hotelTmpl,"Set in Avignon, 800 metres from Papal Palace and 400 metres from the centre, La Maison de l'Olivier offers air-conditioned accommodation with free WiFi, and a seasonal outdoor swimming pool. The accommodation has a hot tub.

Some of the units feature a cable flat-screen TV, a fully equipped kitchen with a dishwasher, and a private bathroom with a walk-in shower and bathrobes.

Guests at the apartment can enjoy a continental breakfast.

At La Maison de l'Olivier guests are welcome to take advantage of a hot tub, a hammam and spa facilities.

The accommodation features a garden and sun terrace.

Avignon Central Station is 1.3 km from La Maison de l'Olivier, while Avignon TGV Train Station is 6.3 km away. The nearest airport is Avignon-Provence Airport, 10 km from the apartment.",13,25
187,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,KAROUBA.31,9.5,91.0,43.9476071,4.8079964,https://www.booking.com/hotel/fr/karouba-31.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsSSn6oGwAIB0gIkMDVlYWU0ZDYtOTczOS00ZDYyLWJjZjYtOGNiNmViYzMxNDZk2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=bayesian_review_score&srpvid=8e0a77235ffc0230&srepoch=1699203399&from=searchresults#hotelTmpl,"Right in the centre of Avignon, situated within a short distance of Papal Palace and Avignon Central Station, KAROUBA.31 offers free WiFi, air conditioning and household amenities such as an oven and coffee machine. This apartment is 5 km from Avignon TGV Train Station and 11 km from Parc des Expositions Avignon.

This apartment has 2 bedrooms, a kitchenette with dishwasher, a flat-screen TV, a seating area and 2 bathrooms with a walk-in shower. Towels and bed linen are offered in the apartment.

Arles Amphitheatre is 38 km from the apartment, while Parc Expo Nîmes is 44 km from the property. The nearest airport is Avignon-Provence Airport, 10 km from KAROUBA.31.",13,25
188,Avignon,102478,43.9492493,4.8059012,11.42,10.63,68.56,0.17,0.47,Clouds,10.0,5.0,7.5,le Travertin,9.5,238.0,43.94886695,4.80914755,https://www.booking.com/hotel/fr/le-travertin.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmIn6oGwAIB0gIkNzI1NjNhYTgtOTRlOS00YjhlLWFhOGItMmFkNGFjZjUwODE52AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&srpvid=2e7974a54f9c005b&srepoch=1699202123&from=searchresults#hotelTmpl,"Le Travertin features accommodation within 100 metres of the centre of Avignon, with free WiFi, and a kitchen with a dishwasher, an oven and a microwave.

Every unit has a private bathroom and walk-in shower, air conditioning, a flat-screen TV and a toaster. A fridge, a stovetop and kitchenware are also available, as well as a coffee machine.

If you would like to discover the area, cycling, fishing and pub crawls are possible in the surroundings.

Popular points of interest near the apartment include Papal Palace, Avignon Central Station and Pont d'Avignon. The nearest airport is Avignon-Provence Airport, 10 km from le Travertin.",13,25
